repo_id,canonical_url,name_hf_slug,author,pipeline_tag,library_name,license,languages,tags,downloads,likes,created_at,last_modified,private,gated,disabled,sha,model_type,architectures,parameters,parameters_readable,used_storage_bytes,file_count,siblings_total_size_bytes,has_safetensors,has_bin,has_pt,has_onnx,has_tflite,has_gguf,region,arxiv_ids,spaces,benchmarks_json,__source_file,auto_model,processor,card.inference,raw._id,raw.pipeline_tag,raw.library_name,transformersInfo.pipeline_tag,card.datasets,raw.mask_token,raw.model-index,raw.inference,transformersInfo.custom_class,card.thumbnail,card.metrics,card.quantized_by,card.programming_language,card.extra_gated_heading,card.extra_gated_prompt,card.extra_gated_description,card.extra_gated_button_content,card.license_name,card.license_link,card.base_model,card.new_version,card.base_model_relation,card.library_version,card.extra_gated_eu_disallowed,card.model_name,card.paper,card.name,card.description,card.readme,card.tasks,card.provider,card.validated_on,card.model_creator,card.model_type,card.track_downloads,card.fine-tuning,card.arxiv,config.chat_template_jinja,card.library_tag
unsloth/Ministral-3-8B-Reasoning-2512-bnb-4bit,https://huggingface.co/unsloth/Ministral-3-8B-Reasoning-2512-bnb-4bit,huggingface-unsloth-Ministral-3-8B-Reasoning-2512-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;es;de;it;pt;nl;zh;ja;ko;ar,mistral-common;unsloth,0,0,,,False,False,False,,,,,,,9,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Ministral-3-8B-Reasoning-2512-bnb-4bit.json,,,False,692ed9d7b0dff692eb910e0d,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Ministral-3-8B-Reasoning-2512,,,,,,,,,,,,,,,,,,,
unsloth/Ministral-3-8B-Reasoning-2512-GGUF,https://huggingface.co/unsloth/Ministral-3-8B-Reasoning-2512-GGUF,huggingface-unsloth-Ministral-3-8B-Reasoning-2512-GGUF,unsloth,,vllm,apache-2.0,en;fr;es;de;it;pt;nl;zh;ja;ko;ar,mistral-common;mistral;unsloth,0,0,,,False,False,False,,,,,,,32,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Ministral-3-8B-Reasoning-2512-GGUF.json,,,False,692ecfd7fdf3e98226d5f3fb,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Ministral-3-8B-Reasoning-2512,,,,,,,,,,,,,,,,,,,
unsloth/Ministral-3-8B-Reasoning-2512-unsloth-bnb-4bit,https://huggingface.co/unsloth/Ministral-3-8B-Reasoning-2512-unsloth-bnb-4bit,huggingface-unsloth-Ministral-3-8B-Reasoning-2512-unsloth-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;es;de;it;pt;nl;zh;ja;ko;ar,mistral-common;unsloth,0,0,,,False,False,False,,,,,,,11,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Ministral-3-8B-Reasoning-2512-unsloth-bnb-4bit.json,,,False,692ed983ca92a8d22322546c,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Ministral-3-8B-Reasoning-2512,,,,,,,,,,,,,,,,,,,
unsloth/Ministral-3-8B-Reasoning-2512,https://huggingface.co/unsloth/Ministral-3-8B-Reasoning-2512,huggingface-unsloth-Ministral-3-8B-Reasoning-2512,unsloth,,vllm,apache-2.0,en;fr;es;de;it;pt;nl;zh;ja;ko;ar,mistral-common;unsloth,0,0,,,False,False,False,,,,,,,17,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Ministral-3-8B-Reasoning-2512.json,,,False,692ecfc1b9012bb4a1f890db,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Ministral-3-8B-Reasoning-2512,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Base-2501-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-24B-Base-2501-bnb-4bit,huggingface-unsloth-Mistral-Small-24B-Base-2501-bnb-4bit,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,11,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Base-2501-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,679bf3ef9490a955a834ec31,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Base-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Base-2501-unsloth-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-24B-Base-2501-unsloth-bnb-4bit,huggingface-unsloth-Mistral-Small-24B-Base-2501-unsloth-bnb-4bit,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Base-2501-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,679bf27ab64482d4adb99226,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Base-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Base-2501,https://huggingface.co/unsloth/Mistral-Small-24B-Base-2501,huggingface-unsloth-Mistral-Small-24B-Base-2501,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,18,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Base-2501.json,AutoModelForCausalLM,AutoTokenizer,,679bf0c47a4232b5aaa361e0,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Base-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Instruct-2501-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-24B-Instruct-2501-bnb-4bit,huggingface-unsloth-Mistral-Small-24B-Instruct-2501-bnb-4bit,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,11,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Instruct-2501-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,679beefbe28a1a5a15833da3,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Instruct-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Instruct-2501-GGUF,https://huggingface.co/unsloth/Mistral-Small-24B-Instruct-2501-GGUF,huggingface-unsloth-Mistral-Small-24B-Instruct-2501-GGUF,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,11,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Instruct-2501-GGUF.json,AutoModelForCausalLM,AutoTokenizer,,679c030274f1f51539f8f4d4,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Instruct-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Instruct-2501-unsloth-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-24B-Instruct-2501-unsloth-bnb-4bit,huggingface-unsloth-Mistral-Small-24B-Instruct-2501-unsloth-bnb-4bit,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,11,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Instruct-2501-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,679bee2ec27eaa439c294118,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Instruct-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-24B-Instruct-2501,https://huggingface.co/unsloth/Mistral-Small-24B-Instruct-2501,huggingface-unsloth-Mistral-Small-24B-Instruct-2501,unsloth,text-generation,transformers,apache-2.0,en,unsloth;transformers;mistral;mistral-instruct;instruct,0,0,,,False,False,False,,,,,,,18,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-24B-Instruct-2501.json,AutoModelForCausalLM,AutoTokenizer,,679bec0acc91acf0b5bab13b,,,text-generation,,,,,,,,,,,,,,,,mistralai/Mistral-Small-24B-Instruct-2501,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Base-2503-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Base-2503-bnb-4bit,huggingface-unsloth-Mistral-Small-3.1-24B-Base-2503-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Base-2503-bnb-4bit.json,,,False,67d9df8a2ad0bffeb5b2189c,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Base-2503-unsloth-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Base-2503-unsloth-bnb-4bit,huggingface-unsloth-Mistral-Small-3.1-24B-Base-2503-unsloth-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,15,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Base-2503-unsloth-bnb-4bit.json,,,False,67d9decc608ba2bd75bf9652,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Base-2503,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Base-2503,huggingface-unsloth-Mistral-Small-3.1-24B-Base-2503,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,20,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Base-2503.json,,,False,67d9dda3036d9f4ba0f0d9e6,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Instruct-2503-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-bnb-4bit,huggingface-unsloth-Mistral-Small-3.1-24B-Instruct-2503-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,15,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Instruct-2503-bnb-4bit.json,,,False,67d9dc48b443470b79e16b93,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Mistral-Small-3.1-24B-Instruct-2503,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,huggingface-unsloth-Mistral-Small-3.1-24B-Instruct-2503-GGUF,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,33,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Instruct-2503-GGUF.json,,,False,67d9d7fa7e475f88d385ea1c,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Mistral-Small-3.1-24B-Instruct-2503,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Instruct-2503-unsloth-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-unsloth-bnb-4bit,huggingface-unsloth-Mistral-Small-3.1-24B-Instruct-2503-unsloth-bnb-4bit,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,16,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Instruct-2503-unsloth-bnb-4bit.json,,,False,67d9d9835f674996a8796654,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Mistral-Small-3.1-24B-Instruct-2503,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.1-24B-Instruct-2503,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503,huggingface-unsloth-Mistral-Small-3.1-24B-Instruct-2503,unsloth,,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,25,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.1-24B-Instruct-2503.json,,,False,67d9d10ab88b1b59b4868a1f,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Mistral-Small-3.1-24B-Instruct-2503,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit,huggingface-unsloth-Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit,unsloth,image-text-to-text,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,14,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.2-24B-Instruct-2506-bnb-4bit.json,,,False,68560145983011fc6ed1deef,,,,,,,,,,,,,,,"If you want to learn more about how we process your personal data, please read our <a href=""https://mistral.ai/terms/"">Privacy Policy</a>.",,,,mistralai/Mistral-Small-3.2-24B-Instruct-2506,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.2-24B-Instruct-2506-FP8,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-FP8,huggingface-unsloth-Mistral-Small-3.2-24B-Instruct-2506-FP8,unsloth,image-text-to-text,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,7,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.2-24B-Instruct-2506-FP8.json,,,False,6856b974f5f1a646073dc1e6,,,,,,,,,,,,,,,,,,,mistralai/Mistral-Small-3.2-24B-Instruct-2506,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,huggingface-unsloth-Mistral-Small-3.2-24B-Instruct-2506-GGUF,unsloth,image-text-to-text,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,35,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.2-24B-Instruct-2506-GGUF.json,,,False,6855e0497c5e969dcf8ae34e,,,,,,,,,,,,,,,,,,,mistralai/Mistral-Small-3.2-24B-Instruct-2506,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.2-24B-Instruct-2506-unsloth-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-unsloth-bnb-4bit,huggingface-unsloth-Mistral-Small-3.2-24B-Instruct-2506-unsloth-bnb-4bit,unsloth,image-text-to-text,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,14,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.2-24B-Instruct-2506-unsloth-bnb-4bit.json,,,False,6856004d57a8d7ca08aa72d0,,,,,,,,,,,,,,,,,,,mistralai/Mistral-Small-3.2-24B-Instruct-2506,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-3.2-24B-Instruct-2506,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506,huggingface-unsloth-Mistral-Small-3.2-24B-Instruct-2506,unsloth,image-text-to-text,vllm,apache-2.0,en;fr;de;es;pt;it;ja;ko;ru;zh;ar;fa;id;ms;ne;pl;ro;sr;sv;tr;uk;vi;hi;bn,,0,0,,,False,False,False,,,,,,,24,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-3.2-24B-Instruct-2506.json,,,False,6855c5293d3e468a43f827ff,,,,,,,,,,,,,,,,,,,mistralai/Mistral-Small-3.2-24B-Instruct-2506,,,,,,,,,,,,,,,,,,,
unsloth/Mistral-Small-Instruct-2409-bnb-4bit,https://huggingface.co/unsloth/Mistral-Small-Instruct-2409-bnb-4bit,huggingface-unsloth-Mistral-Small-Instruct-2409-bnb-4bit,unsloth,,,other,,unsloth;mistral,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Mistral-Small-Instruct-2409-bnb-4bit.json,,,,66e9ca3150fc9b63bbd408e0,,,,,,,,,,,,,,,,,mrl,https://mistral.ai/licenses/MRL-0.1.md,mistralai/Mistral-Small-Instruct-2409,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-ft-bnb-4bit,https://huggingface.co/unsloth/orpheus-3b-0.1-ft-bnb-4bit,huggingface-unsloth-orpheus-3b-0.1-ft-bnb-4bit,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,8,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-ft-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67e1cdfe69c11742d1c2b639,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-ft;meta-llama/Llama-3.2-3B-Instruct;canopylabs/orpheus-3b-0.1-pretrained,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-ft-GGUF,https://huggingface.co/unsloth/orpheus-3b-0.1-ft-GGUF,huggingface-unsloth-orpheus-3b-0.1-ft-GGUF,unsloth,text-to-speech,transformers,apache-2.0,en,unsloth,0,0,,,False,False,False,,,,,,,29,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-ft-GGUF.json,AutoModel,,,686e289ddf547a8c56d8de19,,,,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-ft;meta-llama/Llama-3.2-3B-Instruct;canopylabs/orpheus-3b-0.1-pretrained,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-ft-unsloth-bnb-4bit,https://huggingface.co/unsloth/orpheus-3b-0.1-ft-unsloth-bnb-4bit,huggingface-unsloth-orpheus-3b-0.1-ft-unsloth-bnb-4bit,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,8,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-ft-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67e1cd3b2c57e73b03712350,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-ft;meta-llama/Llama-3.2-3B-Instruct;canopylabs/orpheus-3b-0.1-pretrained,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-ft,https://huggingface.co/unsloth/orpheus-3b-0.1-ft,huggingface-unsloth-orpheus-3b-0.1-ft,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,11,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-ft.json,AutoModelForCausalLM,AutoTokenizer,,67e1ccbd49e981c1482ff619,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-ft;meta-llama/Llama-3.2-3B-Instruct;canopylabs/orpheus-3b-0.1-pretrained,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-pretrained-bnb-4bit,https://huggingface.co/unsloth/orpheus-3b-0.1-pretrained-bnb-4bit,huggingface-unsloth-orpheus-3b-0.1-pretrained-bnb-4bit,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,8,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-pretrained-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67e3d8c570f6f002886326e0,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-pretrained;meta-llama/Llama-3.2-3B-Instruct,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-pretrained-unsloth-bnb-4bit,https://huggingface.co/unsloth/orpheus-3b-0.1-pretrained-unsloth-bnb-4bit,huggingface-unsloth-orpheus-3b-0.1-pretrained-unsloth-bnb-4bit,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,8,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-pretrained-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67e3d80742d417db45efd6b4,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-pretrained;meta-llama/Llama-3.2-3B-Instruct,,,,,,,,,,,,,,,,,,,
unsloth/orpheus-3b-0.1-pretrained,https://huggingface.co/unsloth/orpheus-3b-0.1-pretrained,huggingface-unsloth-orpheus-3b-0.1-pretrained,unsloth,text-to-speech,transformers,apache-2.0,en,,0,0,,,False,False,False,,,,,,,10,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__orpheus-3b-0.1-pretrained.json,AutoModelForCausalLM,AutoTokenizer,,67e3d66ee4b5118d2a988add,,,text-generation,,,,,,,,,,,,,,,,canopylabs/orpheus-3b-0.1-pretrained;meta-llama/Llama-3.2-3B-Instruct,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-bnb-4bit,https://huggingface.co/unsloth/phi-4-bnb-4bit,huggingface-unsloth-phi-4-bnb-4bit,unsloth,text-generation,transformers,mit,en,phi;phi4;unsloth;nlp;math;code;chat;conversational,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,677efe898a9fbc4f31aecf76,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/phi-4/resolve/main/LICENSE,microsoft/phi-4,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-GGUF,https://huggingface.co/unsloth/phi-4-GGUF,huggingface-unsloth-phi-4-GGUF,unsloth,text-generation,transformers,mit,en,phi;phi4;unsloth;nlp;math;code;chat;conversational,0,0,,,False,False,False,,,,,,,10,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-GGUF.json,AutoModel,,,677f02c0b43b4359fed635a6,,,,,,,,,,,,,,,,,,https://huggingface.co/microsoft/phi-4/resolve/main/LICENSE,microsoft/phi-4,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-instruct-bnb-4bit,https://huggingface.co/unsloth/Phi-4-mini-instruct-bnb-4bit,huggingface-unsloth-Phi-4-mini-instruct-bnb-4bit,unsloth,text-generation,transformers,mit,multilingual,phi;phi4;unsloth;nlp;code;microsoft;math;chat;conversational,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-instruct-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67bfc275c73d78c1922e6aad,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct/resolve/main/LICENSE,microsoft/Phi-4-mini-instruct,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-instruct-GGUF,https://huggingface.co/unsloth/Phi-4-mini-instruct-GGUF,huggingface-unsloth-Phi-4-mini-instruct-GGUF,unsloth,text-generation,transformers,mit,multilingual,phi;phi4;unsloth;nlp;code;microsoft;math;chat;conversational,0,0,,,False,False,False,,,,,,,11,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-instruct-GGUF.json,AutoModelForCausalLM,AutoTokenizer,,67c2370e99830dd31a201057,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct/resolve/main/LICENSE,microsoft/Phi-4-mini-instruct,,,,,,,,,,,,,,,,,,,
